id,artistId,produced,acquired,kind
MS-02490-1992,693,1990,1992,Skulptur
MS-02491-1992,693,1989,1992,Skulptur
MS-02492-1992,693,1990,1992,Materialbilde
MS-02493-1992,300,1972,1992,Maleri
MS-02494-1992,107,1991,1992,Maleri
MS-02495-1992,94,1992,1992,Maleri
MS-02496-1992,94,1992,1992,Maleri
MS-02497-1992,151,1991,1992,Maleri
MS-02498-1992,151,1992,1992,Maleri
MS-02499-1992-001,151,1992,1992,Installasjon
MS-02499-1992-002,151,1992,1992,Installasjon
MS-02499-1992-003,151,1992,1992,Installasjon
MS-02499-1992-004,151,1992,1992,Installasjon
MS-02499-1992-005,151,1992,1992,Installasjon
MS-02499-1992-006,151,1992,1992,Installasjon
MS-02499-1992-007,151,1992,1992,Installasjon
MS-02499-1992-008,151,1992,1992,Installasjon
MS-02499-1992-009,151,1992,1992,Installasjon
MS-02499-1992-010,151,1992,1992,Installasjon
MS-02499-1992-011,151,1992,1992,Installasjon
MS-02499-1992-012,151,1992,1992,Installasjon
MS-02499-1992-013,151,1992,1992,Installasjon
MS-02499-1992-014,151,1992,1992,Installasjon
MS-02499-1992-015,151,1992,1992,Installasjon
MS-02499-1992-016,151,1992,1992,Installasjon
MS-02499-1992-017,151,1992,1992,Installasjon
MS-02499-1992-018,151,1992,1992,Installasjon
MS-02499-1992-019,151,1992,1992,Installasjon
MS-02499-1992-020,151,1992,1992,Installasjon
MS-02499-1992-021,151,1992,1992,Installasjon
MS-02499-1992-022,151,1992,1992,Installasjon
MS-02499-1992-023,151,1992,1992,Installasjon
MS-02499-1992-024,151,1992,1992,Installasjon
MS-02499-1992-025,151,1992,1992,Installasjon
MS-02499-1992-089,151,1992,1992,Installasjon
MS-02499-1992-098,151,1992,1992,Installasjon
MS-02499-1992-099,151,1992,1992,Installasjon
MS-02499-1992-100,151,1992,1992,Installasjon
MS-02499-1992-101,151,1992,1992,Installasjon
MS-02499-1992-102,151,1992,1992,Installasjon
MS-02499-1992-103,151,1992,1992,Installasjon
MS-02499-1992-104,151,1992,1992,Installasjon
MS-02499-1992-105,151,1992,1992,Installasjon
MS-02499-1992-106,151,1992,1992,Installasjon
MS-02499-1992-107,151,1992,1992,Installasjon
MS-02499-1992-108,151,1992,1992,Installasjon
MS-02499-1992-109,151,1992,1992,Installasjon
MS-02499-1992-23*,151,1992,1992,Installasjon
MS-02499-1992-26,151,1992,1992,Installasjon
MS-02499-1992-27,151,1992,1992,Installasjon
MS-02499-1992-28,151,1992,1992,Installasjon
MS-02499-1992-29,151,1992,1992,Installasjon
MS-02499-1992-30,151,1992,1992,Installasjon
MS-02499-1992-31,151,1992,1992,Installasjon
MS-02499-1992-32,151,1992,1992,Installasjon
MS-02499-1992-33,151,1992,1992,Installasjon
MS-02499-1992-34,151,1992,1992,Installasjon
MS-02499-1992-35,151,1992,1992,Installasjon
MS-02499-1992-36,151,1992,1992,Installasjon
MS-02499-1992-37,151,1992,1992,Installasjon
MS-02499-1992-38,151,1992,1992,Installasjon
MS-02499-1992-39,151,1992,1992,Installasjon
MS-02499-1992-40,151,1992,1992,Installasjon
MS-02499-1992-41,151,1992,1992,Installasjon
MS-02499-1992-42,151,1992,1992,Installasjon
MS-02499-1992-44,151,1992,1992,Installasjon
MS-02499-1992-45,151,1992,1992,Installasjon
MS-02499-1992-46,151,1992,1992,Installasjon
MS-02499-1992-47,151,1992,1992,Installasjon
MS-02499-1992-48,151,1992,1992,Installasjon
MS-02499-1992-49,151,1992,1992,Installasjon
MS-02499-1992-50,151,1992,1992,Installasjon
MS-02499-1992-51,151,1992,1992,Installasjon
MS-02499-1992-52,151,1992,1992,Installasjon
MS-02499-1992-53,151,1992,1992,Installasjon
MS-02499-1992-54,151,1992,1992,Installasjon
MS-02499-1992-55,151,1992,1992,Installasjon
MS-02499-1992-56,151,1992,1992,Installasjon
MS-02499-1992-57,151,1992,1992,Installasjon
MS-02499-1992-58,151,1992,1992,Installasjon
MS-02499-1992-59,151,1992,1992,Installasjon
MS-02499-1992-60,151,1992,1992,Installasjon
MS-02499-1992-61,151,1992,1992,Installasjon
MS-02499-1992-62,151,1992,1992,Installasjon
MS-02499-1992-63,151,1992,1992,Installasjon
MS-02499-1992-64,151,1992,1992,Installasjon
MS-02499-1992-65,151,1992,1992,Installasjon
MS-02499-1992-66,151,1992,1992,Installasjon
MS-02499-1992-67,151,1992,1992,Installasjon
MS-02499-1992-68,151,1992,1992,Installasjon
MS-02499-1992-69,151,1992,1992,Installasjon
MS-02499-1992-70,151,1992,1992,Installasjon
MS-02499-1992-71,151,1992,1992,Installasjon
MS-02499-1992-72,151,1992,1992,Installasjon
MS-02499-1992-73,151,1992,1992,Installasjon
MS-02499-1992-74,151,1992,1992,Installasjon
MS-02499-1992-75,151,1992,1992,Installasjon
MS-02499-1992-76,151,1992,1992,Installasjon
MS-02499-1992-77,151,1992,1992,Installasjon
MS-02499-1992-78,151,1992,1992,Installasjon
MS-02499-1992-79,151,1992,1992,Installasjon
MS-02499-1992-80,151,1992,1992,Installasjon
MS-02499-1992-81,151,1992,1992,Installasjon
MS-02499-1992-82,151,1992,1992,Installasjon
MS-02499-1992-83,151,1992,1992,Installasjon
MS-02499-1992-84,151,1992,1992,Installasjon
MS-02499-1992-85,151,1992,1992,Installasjon
MS-02499-1992-86,151,1992,1992,Installasjon
MS-02499-1992-87,151,1992,1992,Installasjon
MS-02499-1992-88,151,1992,1992,Installasjon
MS-02499-1992-90,151,1992,1992,Installasjon
MS-02499-1992-91,151,1992,1992,Installasjon
MS-02499-1992-92,151,1992,1992,Installasjon
MS-02499-1992-93,151,1992,1992,Installasjon
MS-02499-1992-94,151,1992,1992,Installasjon
MS-02499-1992-95,151,1992,1992,Installasjon
MS-02499-1992-96,151,1992,1992,Installasjon
MS-02500-1988,393,1966,,Maleri
MS-02501-1988,393,1974,,Maleri
MS-02502-1988,147,1970,,Maleri
MS-02503-1988,147,1975,,Maleri
MS-02504-1988,147,1978,,Maleri
MS-02505-1988,147,1979,,Maleri
MS-02506-1988,147,1979,,Maleri
MS-02507-1988,147,1984,,Maleri
MS-02508-1988,280,1982,,Maleri
MS-02509-1988,694,1967,,Maleri
MS-02510-1988,695,1966,,Tekstil
MS-02511-1988,695,1966,,Tekstil
MS-02512-1988,695,1967,,Tekstil
MS-02513-1988,193,1976,,Maleri
MS-02514-1988,193,1981,,Maleri
MS-02515-1988,200,1970,,Maleri
MS-02516-1988,696,1983,,Maleri
MS-02517-1988,218,1985,,Collage
MS-02518-1988,369,1956,,Maleri
MS-02519-1988,369,1982,,Maleri
MS-02520-1988,369,1960,,Maleri
MS-02521-1988,44,1988,,Maleri
MS-02522-1988,697,1980,,Maleri
MS-02523-1988,5,1965,1988,Maleri
MS-02524-1988,5,1978,,Maleri
MS-02525-1988,5,1982,,Maleri
MS-02526-1988,168,1974,,Maleri
MS-02527-1988,111,1978,,Maleri
MS-02528-1988,111,1978,,Maleri
MS-02529-1988,111,1980,,Maleri
MS-02530-1988,111,1983,1988,Maleri
MS-02531-1988,392,1984,,Maleri
MS-02532-1988,199,1975,,Maleri
MS-02533-1988,582,1968,,Maleri
MS-02534-1988,15,1973,,Maleri
MS-02535-1988,15,1979,,Maleri
MS-02536-1988,15,1981,,Maleri
MS-02537-1988,15,1985,,Maleri
MS-02540-1988,144,1979,,Maleri
MS-02541-1988,144,1985,,Maleri
MS-02542-1988,290,1971,,Maleri
MS-02543-1988,232,1969,,Maleri
MS-02544-1988,232,1976,,Maleri
MS-02545-1988,232,1986,,Maleri
MS-02546-1988,307,1974,,Maleri
MS-02547-1988,157,1949,,Maleri
MS-02548-1988,157,1959,,Maleri
MS-02549-1988,157,1968,,Maleri
MS-02550-1988,157,1970,,Materialbilde
MS-02551-1988,157,1949,1988,Maleri
MS-02552-1988,583,1980,,Maleri
MS-02553-1988,367,1977,,Maleri
MS-02554-1988,367,1983,,Maleri
MS-02555-1988,101,1979,,Maleri
MS-02556-1988,101,1986,,Maleri
MS-02557-1988,483,1978,,Maleri
MS-02558-1988,483,1984,,Maleri
MS-02559-1988,288,1970,,Maleri
MS-02560-1988,676,1981,,Maleri
MS-02561-1988,698,1980,,Maleri
MS-02562-1988,699,1970,,Tekstil
MS-02563-1988,146,1988,,Maleri
MS-02564-1988,146,1984,,Maleri
MS-02565-1988,146,1985,,Maleri
MS-02566-1988,402,1980,,Maleri
MS-02567-1988,27,1970,,Tekstil
MS-02568-1988,104,1977,,Maleri
MS-02569-1988,496,1982,,Tegning
MS-02570-1988,206,1981,,Maleri
MS-02571-1988,206,1982,,Maleri
MS-02572-1988,206,1985,,Maleri
MS-02573-1988,6,1958,1988,Maleri
MS-02574-1988,6,1963,,Maleri
MS-02575-1988,6,1965,,Maleri
MS-02576-1988,6,1964,,Maleri
MS-02577-1988,6,1966,1988,Maleri
MS-02578-1988,6,1974,,Maleri
MS-02579-1988,6,1966,,Maleri
MS-02580-1988,6,1949,,Maleri
MS-02581-1988,163,1981,,Maleri
MS-02582-1988,94,1985,,Maleri
MS-02583-1988,76,1979,,Maleri
MS-02584-1988,76,1981,,Maleri
MS-02585-1988,610,1971,,Maleri
MS-02586-1988,610,1973,,Maleri
MS-02587-1988,408,1978,,Maleri
MS-02588-1988,162,1988,,Maleri
MS-02597-1988,325,1981,,Maleri
MS-02598-1988,167,1975,,Assemblage
MS-02599-1988,167,1976,,Fotografi
MS-02600-1988,167,1976,,Fotografi
MS-02601-1988,167,1976,,Fotografi
MS-02602-1988,167,1986,,Maleri
MS-02603-1988,99,1973,,Maleri
MS-02604-1988,99,1973,,Maleri
MS-02605-1988,99,1975,,Maleri
MS-02606-1988,384,1979,,Maleri
MS-02607-1989,384,1987,1987,Maleri
MS-02608-1988,407,1970,,Maleri
MS-02609-1988,407,1975,,Maleri
MS-02610-1988,202,1971,,Maleri
MS-02611-1988,120,1981,,Maleri
MS-02612-1988,120,1986,,Maleri
MS-02613-1988,700,1984,,Maleri
MS-02614-1988,160,1986,,Maleri
MS-02615-1988,80,1978,,Collage
MS-02616-1988,80,1968,,Collage
MS-02617-1988,151,1982,,Maleri
MS-02618-1988,151,1984,,Maleri
MS-02619-1988,8,1964,1988,Maleri
MS-02620-1988,8,1965,,Collage
MS-02621-1988,8,1971,,Maleri
MS-02622-1988,8,1970,,Maleri
MS-02623-1988,166,1985,,Maleri
MS-02624-1988,113,1980,,Maleri
MS-02625-1988,113,1980,,Maleri
MS-02626-1988,113,1984,1984,Maleri
MS-02627-1988,113,1983,,Maleri
MS-02628-1988,133,1983,,Maleri
MS-02629-1988,121,1961,,Maleri
MS-02630-1988,121,1964,,Maleri
MS-02631-1988,121,1978,,Maleri
MS-02632-1988,302,1978,,Maleri
MS-02633-1988,302,1969,,Maleri
MS-02634-1988,302,1969,,Maleri
MS-02635-1988,460,1980,,Maleri
MS-02636-1988,460,1984,,Maleri
MS-02637-1988,125,1971,,Maleri
MS-02638-1988,125,1967,,Assemblage
MS-02639-1988,125,1978,,Maleri
MS-02640-1988,125,1980,,Maleri
MS-02641-1988,125,1983,,Maleri
MS-02642-1988,164,1979,,Maleri
MS-02643-1988,701,1979,,Maleri
MS-02644-1988,701,1985,,Maleri
MS-02645-1988,98,1974,1988,Maleri
MS-02646-1988,98,1980,1988,Maleri
MS-02647-1988,98,1982,,Maleri
MS-02648-1988,593,1984,,Maleri
MS-02649-1988,139,1978,,Tegning
MS-02650-1988,139,1978,,Maleri
MS-02651-1988,61,1980,1988,Maleri
MS-02652-1988,170,1985,,Maleri
MS-02653-1988,702,1984,,Tekstil
MS-02654-1988,703,1982,,Maleri
MS-02655-1988,703,1985,,Maleri
MS-02656-1988,314,1965,,Maleri
MS-02657-1988,314,1969,1988,Maleri
MS-02658-1988,314,1981,,Maleri
MS-02659-1988,145,1985,,Maleri
MS-02660-1988,649,1978,,Maleri
MS-02661-1988,649,1983,,Maleri
MS-02662-1988,573,1974,,Maleri
MS-02663-1988,106,1967,1988,Maleri
MS-02664-1988,106,1982,,Maleri
MS-02665-1988,106,1985,1988,Maleri
MS-02666-1988,52,1980,1988,Maleri
MS-02667-1988,704,1976,1977,Maleri
MS-02668-1988,156,1976,,Maleri
MS-02669-1988,156,1988,,Maleri
MS-02670-1988,156,1977,,Maleri
MS-02671-1988,599,1976,,Maleri
MS-02672-1988,43,1973,,Maleri
MS-02673-1988,43,1975,,Maleri
MS-02673-1988VERSO,43,1988,,Maleri
MS-02675-1988,311,1974,,Maleri
MS-02676-1988,311,1981,,Maleri
MS-02677-1988,140,1979,,Maleri
MS-02678-1988,239,1970,,Maleri
MS-02679-1988,239,1977,,Maleri
MS-02680-1988,239,1980,,Maleri
MS-02681-1988,239,1988,,Maleri
MS-02682-1988,79,1981,,Maleri
MS-02683-1988,141,1979,1988,Maleri
MS-02684-1988,141,1984,,Maleri
MS-02685-1988,141,1978,,Collage
MS-02686-1988,132,1978,1988,Maleri
MS-02687-1988,132,1981,,Maleri
MS-02688-1988,132,1983,,Maleri
MS-02689-1988,231,1976,,Maleri
MS-02690-1988,161,1966,,Maleri
MS-02691-1988,161,1966,,Maleri
MS-02692-1988,161,1970,,Maleri
MS-02693-1988,161,1975,,Maleri
MS-02694-1988,73,1984,,Maleri
MS-02695-1988,124,1964,,Maleri
MS-02696-1988,124,1975,,Maleri
MS-02697-1988,124,1984,,Maleri
MS-02698-1988,245,1977,,Maleri
MS-02699-1988,245,1978,,Maleri
MS-02700-1988,245,1980,,Maleri
MS-02701-1988,108,1977,,Maleri
MS-02702-1988,209,1976,,Maleri
MS-02703-1988,209,1977,,Maleri
MS-02704-1988,209,1985,,Maleri
MS-02705-1988,209,1986,,Maleri
MS-02706-1988,705,1968,,Maleri
MS-02707-1988,287,1967,,Maleri
MS-02708-1988,30,1970,1971,Maleri
MS-02709-1988,30,1975,,Maleri
MS-02710-1988,30,1975,,Maleri
MS-02711-1988,30,1977,1980,Maleri
MS-02712-1988,30,1982,,Maleri
MS-02713-1988,30,1984,,Maleri
MS-02714-1988,234,1974,,Maleri
MS-02715-1988,571,1981,,Maleri
MS-02716-1988,143,1963,,Maleri
MS-02717-1988,143,1968,,Maleri
MS-02718-1988,143,1974,,Maleri
MS-02719-1988,143,1979,,Maleri
MS-02720-1988,71,1973,,Maleri
MS-02721-1988,71,1976,,Maleri
MS-02722-1988,71,1982,,Maleri
MS-02723-1988,71,1985,,Maleri
MS-02724-1988,3,1988,1988,Maleri
MS-02725-1988,3,1954,,Maleri
MS-02726-1988,3,1946,,Maleri
MS-02727-1988,3,1946,,Maleri
MS-02728-1988,3,1988,,Maleri
MS-02729-1988,706,1974,,Maleri
MS-02730-1988,706,1977,,Maleri
MS-02731-1988,130,1964,,Maleri
MS-02732-1988,130,1968,,Maleri
MS-02733-1988,130,1976,,Maleri
MS-02734-1988,130,1978,,Maleri
MS-02735-1988,130,1980,,Maleri
MS-02736-1988,130,1980,,Maleri
MS-02738-1988,211,1983,,Maleri
MS-02739-1988,119,1968,,Maleri
MS-02740-1988,119,1973,,Maleri
MS-02741-1988,119,1971,1988,Maleri
MS-02742-1988,119,1971,,Maleri
MS-02743-1988,119,1974,,Maleri
MS-02744-1988,119,1978,,Maleri
MS-02745-1988,119,1981,,Maleri
MS-02746-1988,119,1986,,Maleri
MS-02747-1988,224,1986,,Maleri
MS-02748-1988,102,1957,,Maleri
MS-02749-1988,102,1962,,Maleri
MS-02750-1988,102,1962,,Maleri
MS-02751-1988,102,1962,,Maleri
MS-02752-1988,102,1963,,Maleri
MS-02753-1988,102,1964,,Maleri
MS-02754-1988,102,1962,,Maleri
MS-02755-1988,102,1974,,Maleri
MS-02756-1988,102,1970,,Maleri
MS-02757-1988,203,1979,,Maleri
MS-02758-1988,203,1985,,Maleri
MS-02760-1988,178,1975,,Maleri
MS-02761-1988,114,1975,,Maleri
MS-02762-1988,324,1981,,Collage
MS-02763-1988,304,1982,,Maleri
MS-02764-1988,246,1976,,Maleri
MS-02765-1988,707,1980,,Maleri
MS-02766-1988,707,1984,,Maleri
MS-02767-1988,183,1985,,Maleri
MS-02768-1988,708,1956,,Maleri
MS-02769-1988,35,1985,,Maleri
MS-02770-1988,566,1979,,Maleri
MS-02771-1988,96,1987,,Maleri
MS-02772-1988,485,1974,,Maleri
MS-02773-1988,237,1968,,Maleri
MS-02774-1988,237,1970,,Maleri
MS-02775-1988,48,1954,,Maleri
MS-02776-1988,48,1962,,Maleri
MS-02777-1988,48,1970,,Maleri
MS-02778-1988,48,1971,,Maleri
MS-02779-1988,48,1976,,Maleri
MS-02780-1988,48,1978,,Maleri
MS-02781-1988,48,1964,,Collage
MS-02782-1988,122,1973,,Maleri
MS-02783-1988,435,1988,,Maleri
MS-02784-1988,281,1980,,Maleri
MS-02785-1988,281,1981,,Maleri
MS-02786-1988,281,1984,,Maleri
MS-02787-1988,281,1986,,Maleri
MS-02788-1988,709,1965,,Maleri
MS-02789-1988,709,1982,,Collage
MS-02790-1988,709,1973,,Maleri
MS-02791-1988,709,1973,,Maleri
MS-02792-1988,709,1973,1988,Maleri
MS-02793-1988,709,1973,,Maleri
MS-02794-1988,215,1982,,Maleri
MS-02795-1988,439,1986,,Maleri
MS-02801-1988,606,1981,,Maleri
MS-02802-1988,347,1974,,Maleri
MS-02803-1988,710,1982,,Maleri
MS-02804-1988,433,1981,,Maleri
MS-02805-1988,135,1982,,Maleri
MS-02806-1988,135,1984,,Maleri
MS-02807-1988,300,1970,,Maleri
MS-02808-1988,300,1975,,Maleri
MS-02809-1988,300,1978,,Maleri
MS-02810-1988,300,1980,,Maleri
MS-02811-1988,300,1982,,Maleri
MS-02812-1988,300,1986,,Maleri
MS-02813-1988,31,1962,1988,Maleri
MS-02814-1988,31,1963,,Maleri
MS-02815-1988,31,1974,1988,Maleri
MS-02816-1988,31,1975,,Maleri
MS-02817-1988,31,1957,1988,Maleri
MS-02818-1988,31,1957,,Maleri
MS-02819-1988,93,1974,,Maleri
MS-02820-1988,711,1980,,Tekstil
MS-02821-1988,712,1972,,Maleri
MS-02822-1988,116,1986,,Maleri
MS-02823-1988,134,1970,,Skulptur
MS-02824-1988,134,1964,,Maleri
MS-02825-1988,134,1977,,Maleri
MS-02826-1988,308,1975,,Maleri
MS-02827-1988,308,1979,,Maleri
MS-02828-1988,358,1963,,Maleri
MS-02829-1988,358,1968,,Maleri
MS-02830-1988,358,1980,,Maleri
MS-02831-1988,363,1963,,Maleri
MS-02832-1988,363,1966,1988,Maleri
MS-02833-1988,363,1975,,Maleri
MS-02834-1988,64,1986,,Maleri
MS-02835-1988,63,1977,,Maleri
MS-02836-1988,63,1979,,Maleri
MS-02837-1988,63,1982,,Maleri
MS-02838-1988,142,1968,,Maleri
MS-02839-1988,142,1977,,Maleri
MS-02840-1988,240,1974,,Maleri
MS-02841-1988,214,1984,,Maleri
MS-02842-1988,713,1980,,Maleri
MS-02843-1988,714,1984,,Maleri
MS-02844-1988,574,1959,,Maleri
MS-02845-1988,82,1964,,Maleri
MS-02846-1988,82,1967,,Maleri
MS-02847-1988,82,1970,,Maleri
MS-02848-1988,82,1975,,Maleri
MS-02849-1988,82,1976,,Maleri
MS-02850-1988,82,1980,,Maleri
MS-02851-1988,82,1988,,Maleri
MS-02851-1988VERSO,82,1988,,Maleri
MS-02852-1988,82,1985,,Maleri
MS-02853-1988,109,1982,,Maleri
MS-02854-1988,715,1981,,Maleri
MS-02855-1988,85,1977,,Maleri
MS-02856-1988,85,1979,,Maleri
MS-02857-1988,296,1982,,Maleri
MS-02857-1988VERSO,296,1988,,Maleri
MS-02858-1988,107,1986,,Maleri
MS-02859-1988,210,1977,,Maleri
MS-02860-1988,210,1978,,Maleri
MS-02861-1988,210,1983,,Maleri
MS-02862-1988,34,1973,,Maleri
MS-02863-1988,34,1978,,Maleri
MS-02864-1988,2,1950,,Maleri
MS-02865-1988,2,1960,,Maleri
MS-02866-1988,2,1965,,Maleri
MS-02867-1988,2,1968,,Maleri
MS-02868-1988,2,1973,,Maleri
MS-02869-1988,2,1981,,Maleri
MS-02870-1988,2,1945,,Maleri
MS-02871-1988,2,1959,,Maleri
MS-02872-1988,572,1962,,Maleri
MS-02873-1988,572,1975,,Maleri
MS-02874-1988,572,1977,,Maleri
MS-02875-1988,42,1967,,Maleri
MS-02876-1988,42,1972,,Maleri
MS-02877-1988,42,1988,,Maleri
MS-02878-1988,42,1975,,Maleri
MS-02879-1988,42,1978,,Maleri
MS-02880-1988,42,1976,,Maleri
MS-02881-1988,42,1979,,Maleri
MS-02882-1988,42,1982,,Maleri
MS-02883-1988,112,1963,,Maleri
MS-02884-1988,112,1972,,Maleri
MS-02885-1988,112,1982,,Maleri
MS-02886-1988,112,1986,1988,Maleri
MS-02887-1988,81,1986,,Maleri
MS-02888-1988,360,1977,,Maleri
MS-02889-1988,360,1978,,Maleri
MS-02890-1988,309,1988,,Maleri
MS-02891-1988,154,1981,,Maleri
MS-02892-1988,716,1978,,Maleri
MS-02893-1988,717,1974,,Maleri
MS-02894-1988,718,1961,,Maleri
MS-02895-1988,718,1961,,Maleri
MS-02896-1988,719,1963,1965,Maleri
MS-02896-1988,719,1963,1965,Maleri
MS-02896-1988,719,1963,1988,Maleri
MS-02897-1988,719,1963,1988,Maleri
MS-02898-1988,719,1963,1965,Maleri
MS-02899-1988,719,1964,1988,Maleri
MS-02900-1988,720,1957,1958,Maleri
MS-02903-1988,721,1980,,Maleri
MS-02904-1988,721,1967,,Maleri
MS-02907-1988,722,1951,,Maleri
MS-02908-1988,722,1954,,Maleri
MS-02909-1988,722,1955,1988,Maleri
MS-02909-1988,722,1955,1972,Maleri
MS-02910-1988,722,1957,,Maleri
MS-02911-1988,722,1956,,Maleri
MS-02912-1988,723,1962,,Maleri
MS-02913-1988,724,1958,,Maleri
MS-02914-1988,24,1970,,Maleri
MS-02915-1988,725,1958,,Maleri
MS-02916-1988,725,1960,,Maleri
MS-02918-1988,726,1973,,Maleri
MS-02919-1988,727,1985,,Maleri
MS-02920-1988,286,1962,,Maleri
MS-02921-1988,286,1964,,Maleri
MS-02923-1988,728,1974,,Maleri
MS-02924-1988,25,1988,,Maleri
MS-02925-1988,729,1967,,Maleri
MS-02926-1988,730,1963,,Maleri
MS-02927-1988,730,1964,,Maleri
MS-02928-1988,730,1970,,Maleri
MS-02930-1988,731,1983,,Maleri
MS-02931-1988,732,1988,,Maleri
MS-02932-1988,733,1964,,Maleri
MS-02935-1988,734,1957,,Maleri
MS-02936-1988,734,1959,,Maleri
MS-02937-1988,735,1943,,Maleri
MS-02938-1988,736,1988,,Maleri
MS-02939-1988,53,1966,,Maleri
MS-02940-1988,737,1986,,Maleri
MS-02941-1988,738,1970,1974,Tekstil
MS-02942-1988,739,1972,,Collage
MS-02946-1988,88,1980,,Maleri
MS-02949-1988,191,1966,,Maleri
MS-02952-1988,740,1949,1965,Maleri
MS-02953-1988,740,1964,,Maleri
MS-02954-1988,741,1967,,Maleri
MS-02956-1988,577,1973,,Maleri
MS-02957-1988,742,1980,,Maleri
MS-02959-1988,743,1968,,Skulptur
MS-02961-1988,744,1946,,Maleri
MS-02962-1988,745,1950,,Maleri
MS-02963-1988,745,1951,,Maleri
MS-02964-1988,745,1952,,Maleri
MS-02965-1988,621,1986,,Maleri
MS-02966-1988,746,1962,,Maleri
MS-02967-1988,747,1959,,Maleri
MS-02973-1988,748,1953,,Maleri
MS-02974-1988,749,1947,,Maleri
MS-02975-1988,750,1951,,Maleri
MS-02976-1988,750,1953,,Maleri
MS-02978-1988,751,1964,,Skulptur
MS-02984-1988,752,1957,,Maleri
MS-02985-1988,752,1957,1959,Maleri
MS-02986-1988,13,1960,1967,Maleri
MS-02987-1988,753,1958,,Maleri
MS-02988-1988,32,1971,,Maleri
MS-02989-1988,32,1957,,Maleri
MS-02990-1988,754,1978,,Maleri
MS-02991-1988,755,1962,,Maleri
MS-02992-1988,756,1980,,Maleri
MS-02994-1988,757,1982,,Maleri
MS-02995-1988,758,1976,,Maleri
MS-02997-1988,172,1973,,Skulptur
MS-02998-1988,172,1975,,Skulptur
MS-02999-1988,172,1978,,Skulptur
MS-03000-1988,474,1983,,Skulptur
MS-03001-1988,247,1980,,Skulptur
MS-03002-1988,247,1985,,Skulptur
MS-03003-1988,335,1964,,Skulptur
MS-03004-1988,335,1967,,Skulptur
MS-03005-1988,335,1969,,Skulptur
MS-03006-1988,335,1978,,Skulptur
MS-03007-1988,66,1979,,Skulptur
MS-03008-1988,66,1981,,Skulptur
MS-03009-1988,66,1984,,Skulptur
MS-03010-1988,475,1965,,Skulptur
MS-03012-1988,217,1972,,Skulptur
MS-03013-1988,398,1973,,Skulptur
MS-03014-1988,759,1978,,Skulptur
MS-03015-1988,605,1976,,Skulptur
MS-03016-1988,605,1988,,Skulptur
MS-03017-1988,254,1980,,Skulptur
MS-03018-1988,251,1973,,Skulptur
MS-03019-1988,251,1968,,Skulptur
MS-03020-1988,251,1983,,Skulptur
MS-03021-1988,336,1980,,Skulptur
MS-03022-1988,591,1978,,Skulptur
MS-03023-1988,591,1982,,Skulptur
MS-03024-1988,228,1972,,Skulptur
MS-03025-1988,228,1983,,Skulptur
MS-03026-1988,760,1971,,Assemblage
MS-03027-1988,760,1971,,Skulptur
MS-03028-1988,356,1974,,Skulptur
MS-03029-1988,356,1988,,Skulptur
MS-03030-1988,356,1979,,Skulptur
MS-03031-1988,356,1983,,Skulptur
MS-03032-1988,333,1984,,Skulptur
MS-03033-1988,194,1981,,Skulptur
MS-03034-1988,761,1986,,Skulptur
MS-03035-1988,196,1982,,Assemblage
MS-03036-1988,196,1984,,Skulptur
MS-03037-1988,196,1984,,Skulptur
MS-03038-1988,196,1984,,Skulptur
MS-03039-1988,261,1957,,Skulptur
MS-03040-1988,261,1963,,Skulptur
MS-03041-1988,261,1970,,Skulptur
MS-03042-1988,261,1988,,Skulptur
MS-03043-1988,235,1959,,Skulptur
MS-03044-1988,255,1981,,Skulptur
MS-03045-1988,255,1986,,Skulptur
MS-03046-1988,190,1948,,Skulptur
MS-03047-1988,190,1964,,Skulptur
MS-03048-1988,190,1970,,Skulptur
MS-03049-1988,190,1980,,Skulptur
MS-03050-1988,167,1972,,Assemblage
MS-03051-1988,587,1969,,Skulptur
MS-03052-1988,273,1969,,Skulptur
MS-03053-1988,273,1984,,Skulptur
MS-03054-1988,80,1951,,Skulptur
MS-03055-1988,80,1957,,Skulptur
MS-03056-1988,762,1978,,Skulptur
MS-03057-1988,151,1985,,Skulptur
MS-03058-1988,73,1986,,Skulptur
MS-03059-1988,452,1970,,Skulptur
MS-03060-1988,452,1972,,Skulptur
MS-03061-1988,259,1965,,Materialbilde
MS-03062-1988,259,1973,,Skulptur
MS-03063-1988,763,1978,,Skulptur
MS-03064-1988,205,1988,,Skulptur
MS-03065-1988,195,1972,,Skulptur
MS-03066-1988,195,1980,,Skulptur
MS-03067-1988,602,1986,1986,Skulptur
MS-03068-1988,268,1988,,Skulptur
MS-03069-1988,274,1974,,Skulptur
MS-03070-1988,274,1983,,Skulptur
MS-03071-1988,70,1978,,Skulptur
MS-03072-1988,262,1973,,Skulptur
MS-03073-1988,262,1974,,Skulptur
MS-03074-1988,262,1975,,Skulptur
MS-03075-1988,764,1987,,Skulptur
MS-03076-1988,258,1977,,Skulptur
MS-03077-1988,258,1987,,Skulptur
MS-03078-1988,258,1987,,Skulptur
MS-03079-1988,283,1985,,Skulptur
MS-03080-1988,79,1980,,Skulptur
MS-03081-1988,79,1984,,Skulptur
MS-03082-1988,177,1985,,Skulptur
MS-03083-1988,177,1986,,Installasjon
MS-03084-1988,765,1985,,Skulptur
MS-03085-1988,256,1986,,Skulptur
MS-03086-1988,766,1980,,Skulptur
MS-03087-1988,766,1980,,Skulptur
MS-03088-1988,766,1980,,Skulptur
