id,artistId,produced,acquired,kind,imageCount
NG.K&H.1997.1111-036,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-037,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-038,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-039,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-040,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-041,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-042,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-043,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-044,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-045,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-046,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-047,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-048,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-049,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-050,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-051,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-052,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-053,2257,1946,1997,Tegning,2
NG.K&H.1997.1111-054,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-055,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-058,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-059,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-060,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-061,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-062,2257,1946,1997,Tegning,1
NG.K&H.1997.1111-063,2257,1946,1997,Tegning,2
NG.K&H.1997.1112-022VERSO,2257,1952,1997,Tegning,1
NG.K&H.1997.1112-023VERSO,2257,1952,1997,Tegning,1
NG.K&H.1997.1112-024VERSO,2257,1952,1997,Tegning,1
NG.K&H.1997.1112-025VERSO,2257,1952,1997,Tegning,1
NG.K&H.1997.1112-026VERSO,2257,1952,1997,Tegning,1
NG.K&H.1997.1112-027VERSO,2257,1952,1997,Tegning,2
NG.K&H.1997.1112-028VERSO,2257,1952,1997,Tegning,1
NG.K&H.1997.1112-029VERSO,2257,1952,1997,Tegning,1
NG.K&H.1997.1113-001,2257,1961,1997,Tegning,1
NG.K&H.1997.1113-003,2257,1961,1997,Tegning,1
NG.K&H.1997.1113-004,2257,1961,1997,Tegning,2
NG.K&H.1997.1113-004VERSO,2257,1961,1997,Tegning,1
NG.K&H.1997.1113-005,2257,1961,1997,Tegning,1
NG.K&H.1997.1113-006,2257,1961,1997,Tegning,1
NG.K&H.1997.1113-007,2257,1961,1997,Tegning,1
NG.K&H.1997.1113-008,2257,1961,1997,Tegning,1
NG.K&H.1997.1113-009,2257,1961,1997,Tegning,1
NG.K&H.1997.1113-010,2257,1961,1997,Tegning,1
NG.K&H.1997.1113-011,2257,1961,1997,Tegning,1
NG.K&H.1997.1113-012,2257,1961,1997,Tegning,1
NG.K&H.1997.1113-013,2257,1961,1997,Tegning,1
NG.K&H.1997.1114-001,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-002,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-003,2257,1945,1997,Tegning,2
NG.K&H.1997.1114-003VERSO,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-004,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-005,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-006,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-007,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-008,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-009,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-010,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-011,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-012,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-013,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-014,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-015,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-016,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-017,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-018,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-019,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-020,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-021,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-022,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-023,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-024,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-025,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-026,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-027,2257,1946,1997,Tegning,1
NG.K&H.1997.1114-028,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-029,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-030,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-031,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-032,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-033,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-034,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-035,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-036,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-037,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-038,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-039,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-040,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-041,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-042,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-043,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-044,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-045,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-046,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-047,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-048,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-049,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-050,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-051,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-052,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-053,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-054,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-055,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-056,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-057,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-058,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-059,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-060,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-061,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-062,2257,1945,1997,Tegning,1
NG.K&H.1997.1114-064,2257,1945,1997,Tegning,1
NG.K&H.1997.1115-015,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-016,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-017,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-018,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-019,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-020,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-021,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-022,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-023,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-024,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-025,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-026,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-027,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-028,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-029,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-040,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-041,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-042,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-043,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-044,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-045,2257,1944,1997,Tegning,1
NG.K&H.1997.1115-046,2257,1944,1997,Tegning,1
NG.K&H.1997.1116-001,2257,1967,1997,Tegning,2
NG.K&H.1997.1116-001VERSO,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-002VERSO,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-003,2257,1967,1997,Tegning,2
NG.K&H.1997.1116-003VERSO,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-004VERSO,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-006,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-007,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-008,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-009,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-010,2257,1967,1997,Tegning,2
NG.K&H.1997.1116-010VERSO,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-011VERSO,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-012,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-013,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-014,2257,1967,1997,Tegning,2
NG.K&H.1997.1116-014VERSO,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-015,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-016,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-017,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-018,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-019,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-020,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-021,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-022,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-023,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-024,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-025,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-026,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-027,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-028,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-029,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-031,2257,1967,1997,Tegning,1
NG.K&H.1997.1116-070VERSO,2257,1968,1997,Tegning,1
NG.K&H.1997.1116-071VERSO,2257,1968,1997,Tegning,1
NG.K&H.1997.1116-072VERSO,2257,1968,1997,Tegning,1
NG.K&H.1997.1116-073VERSO,2257,1968,1997,Tegning,1
NG.K&H.1997.1116-074VERSO,2257,1968,1997,Tegning,1
NG.K&H.1997.1116-075VERSO,2257,1968,1997,Tegning,1
NG.K&H.1997.1116-076VERSO,2257,1968,1997,Tegning,1
NG.K&H.1997.1116-077VERSO,2257,1968,1997,Tegning,1
NG.K&H.1997.1116-078VERSO,2257,1968,1997,Tegning,1
NG.K&H.1997.1116-079VERSO,2257,1968,1997,Tegning,1
NG.K&H.1997.1116-080VERSO,2257,1968,1997,Tegning,1
NG.K&H.1997.1116-082VERSO,2257,1968,1997,Tegning,1
NG.K&H.1997.1116-083VERSO,2257,1968,1997,Tegning,1
NG.K&H.1997.1116-084VERSO,2257,1968,1997,Tegning,1
NG.K&H.1997.1116-085VERSO,2257,1968,1997,Tegning,1
NG.K&H.1997.1116-086VERSO,2257,1968,1997,Tegning,1
NG.K&H.1997.1116-087VERSO,2257,1968,1997,Tegning,1
NG.K&H.1997.1117-005,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-006,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-007,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-008,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-009,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-010,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-011,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-012,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-013,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-014,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-015,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-016,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-017,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-018,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-019,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-020,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-021,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-022,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-023,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-024,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-025,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-026,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-027,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-028,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-029,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-030,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-031,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-032,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-033,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-034,2257,1943,1997,Tegning,1
NG.K&H.1997.1117-035,2257,1943,1997,Tegning,1
NG.K&H.1997.1118-001,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-001VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-002,2257,1960,1997,Tegning,3
NG.K&H.1997.1118-002VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-003,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-003VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-004,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-004VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-005,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-006,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-006VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-007,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-007VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-008,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-009,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-010,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-011,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-012,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-013,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-014,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-015,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-016,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-017,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-018,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-019,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-020,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-021,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-022,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-023,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-024,2257,1960,1997,Tegning,3
NG.K&H.1997.1118-024VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-025,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-026,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-027,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-028VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-029,2257,1960,1997,Tegning,0
NG.K&H.1997.1118-030,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-030VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-031,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-031VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-032,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-032VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-033,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-034,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-035,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-036,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-037,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-038,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-039,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-040,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-041,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-042,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-043,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-044,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-045,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-046,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-048,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-049,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-050,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-051,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-052,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-053,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-054,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-055,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-056,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-057,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-058,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-058VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-059,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-060,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-061,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-062,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-063,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-064,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-065,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-066,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-067,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-067VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-068,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-068VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-069,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-070,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-071,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-072,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-073,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-074,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-075,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-076,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-077,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-077VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-078,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-088VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-089VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-090,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-090VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-091,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-091VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-092,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-092VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-093,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-093VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-094,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-094VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-095,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-095VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1118-096,2257,1960,1997,Tegning,2
NG.K&H.1997.1118-096VERSO,2257,1960,1997,Tegning,1
NG.K&H.1997.1119-001,2257,1950,1997,Tegning,2
NG.K&H.1997.1119-001VERSO,2257,1950,1997,Tegning,1
NG.K&H.1997.1119-002,2257,1950,1997,Tegning,2
NG.K&H.1997.1119-002VERSO,2257,1950,1997,Tegning,1
NG.K&H.1997.1119-003,2257,1950,1997,Tegning,2
NG.K&H.1997.1119-003VERSO,2257,1950,1997,Tegning,1
NG.K&H.1997.1119-004,2257,1950,1997,Tegning,1
NG.K&H.1997.1119-005,2257,1950,1997,Tegning,1
NG.K&H.1997.1119-006,2257,1950,1997,Tegning,1
NG.K&H.1997.1119-007,2257,1950,1997,Tegning,1
NG.K&H.1997.1119-008,2257,1950,1997,Tegning,1
NG.K&H.1997.1119-009,2257,1950,1997,Tegning,1
NG.K&H.1997.1119-010,2257,1950,1997,Tegning,1
NG.K&H.1997.1119-011,2257,1950,1997,Tegning,1
NG.K&H.1997.1119-012,2257,1950,1997,Tegning,1
NG.K&H.1997.1119-013,2257,1950,1997,Tegning,1
NG.K&H.1997.1119-014,2257,1950,1997,Tegning,1
NG.K&H.1997.1119-015,2257,1950,1997,Tegning,2
NG.K&H.1997.1119-015VERSO,2257,1950,1997,Tegning,1
NG.K&H.1997.1119-016,2257,1950,1997,Tegning,2
NG.K&H.1997.1119-016VERSO,2257,1950,1997,Tegning,1
NG.K&H.1997.1119-017,2257,1950,1997,Tegning,2
NG.K&H.1997.1119-017VERSO,2257,1950,1997,Tegning,1
NG.K&H.1997.1119-018,2257,1950,1997,Tegning,2
NG.K&H.1997.1119-018VERSO,2257,1950,1997,Tegning,1
NG.K&H.1997.1119-019,2257,1950,1997,Tegning,2
NG.K&H.1997.1119-019VERSO,2257,1950,1997,Tegning,1
NG.K&H.1997.1120-001,2257,1955,1997,Tegning,2
NG.K&H.1997.1120-001VERSO,2257,1955,1997,Tegning,1
NG.K&H.1997.1120-002,2257,1955,1997,Tegning,2
NG.K&H.1997.1120-002VERSO,2257,1955,1997,Tegning,1
NG.K&H.1997.1120-003,2257,1955,1997,Tegning,2
NG.K&H.1997.1120-003VERSO,2257,1955,1997,Tegning,1
NG.K&H.1997.1120-004,2257,1955,1997,Tegning,2
NG.K&H.1997.1120-004VERSO,2257,1955,1997,Tegning,1
NG.K&H.1997.1120-005,2257,1955,1997,Tegning,2
NG.K&H.1997.1120-005VERSO,2257,1955,1997,Tegning,1
NG.K&H.1997.1120-006,2257,1955,1997,Tegning,1
NG.K&H.1997.1120-007,2257,1955,1997,Tegning,2
NG.K&H.1997.1120-007VERSO,2257,1955,1997,Tegning,1
NG.K&H.1997.1120-008,2257,1955,1997,Tegning,2
NG.K&H.1997.1120-008VERSO,2257,1955,1997,Tegning,1
NG.K&H.1997.1120-009,2257,1955,1997,Tegning,2
NG.K&H.1997.1120-009VERSO,2257,1955,1997,Tegning,1
NG.K&H.1997.1120-010,2257,1955,1997,Tegning,2
NG.K&H.1997.1120-010VERSO,2257,1955,1997,Tegning,1
NG.K&H.1997.1120-011,2257,1955,1997,Tegning,2
NG.K&H.1997.1120-011VERSO,2257,1955,1997,Tegning,1
NG.K&H.1997.1120-012,2257,1955,1997,Tegning,2
NG.K&H.1997.1120-012VERSO,2257,1955,1997,Tegning,1
NG.K&H.1997.1120-013,2257,1955,1997,Tegning,2
NG.K&H.1997.1120-013VERSO,2257,1955,1997,Tegning,1
NG.K&H.1997.1120-014,2257,1955,1997,Tegning,2
NG.K&H.1997.1120-014VERSO,2257,1955,1997,Tegning,1
NG.K&H.1997.1120-015,2257,1955,1997,Tegning,2
NG.K&H.1997.1120-015VERSO,2257,1955,1997,Tegning,1
NG.K&H.1997.1120-016,2257,1955,1997,Tegning,2
NG.K&H.1997.1120-016VERSO,2257,1955,1997,Tegning,1
NG.K&H.1997.1120-017,2257,1955,1997,Tegning,2
NG.K&H.1997.1120-017VERSO,2257,1955,1997,Tegning,1
NG.K&H.1997.1121-001,2257,1952,1997,Tegning,1
NG.K&H.1997.1121-002,2257,1952,1997,Tegning,1
NG.K&H.1997.1121-003,2257,1952,1997,Tegning,2
NG.K&H.1997.1121-003VERSO,2257,1952,1997,Tegning,1
NG.K&H.1997.1121-004,2257,1952,1997,Tegning,1
NG.K&H.1997.1121-005,2257,1952,1997,Tegning,1
NG.K&H.1997.1121-006,2257,1952,1997,Tegning,1
NG.K&H.1997.1121-007,2257,1952,1997,Tegning,1
NG.K&H.1997.1121-008,2257,1952,1997,Tegning,1
NG.K&H.1997.1121-009,2257,1952,1997,Tegning,1
NG.K&H.1997.1121-010,2257,1952,1997,Tegning,1
NG.K&H.1997.1121-011,2257,1952,1997,Tegning,1
NG.K&H.1997.1121-012,2257,1952,1997,Tegning,1
NG.K&H.1997.1121-013,2257,1952,1997,Tegning,1
NG.K&H.1997.1122-001,2257,1951,1997,Tegning,2
NG.K&H.1997.1122-001VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1122-002VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1122-003VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1122-004VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1122-005,2257,1951,1997,Tegning,2
NG.K&H.1997.1122-005VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1122-006VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1122-007VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1122-008VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1122-009VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1122-010VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1122-011VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1122-012VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1122-013VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1122-014VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1122-015,2257,1951,1997,Tegning,2
NG.K&H.1997.1122-015VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1122-016VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1122-017VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1122-018VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1122-019VERSO,2257,1951,1997,Tegning,1
NG.K&H.1997.1123-001,2257,1958,1997,Tegning,1
NG.K&H.1997.1123-002,2257,1958,1997,Tegning,2
NG.K&H.1997.1123-002VERSO,2257,1958,1997,Tegning,1
NG.K&H.1997.1123-003,2257,1958,1997,Tegning,2
NG.K&H.1997.1123-003VERSO,2257,1958,1997,Tegning,1
NG.K&H.1997.1123-004,2257,1958,1997,Tegning,2
NG.K&H.1997.1123-004VERSO,2257,1958,1997,Tegning,1
NG.K&H.1997.1123-005,2257,1958,1997,Tegning,2
NG.K&H.1997.1123-005VERSO,2257,1958,1997,Tegning,1
NG.K&H.1997.1123-006,2257,1958,1997,Tegning,2
NG.K&H.1997.1123-006VERSO,2257,1958,1997,Tegning,1
NG.K&H.1997.1123-007,2257,1958,1997,Tegning,2
NG.K&H.1997.1123-007VERSO,2257,1958,1997,Tegning,1
NG.K&H.1997.1123-008,2257,1958,1997,Tegning,2
NG.K&H.1997.1123-008VERSO,2257,1958,1997,Tegning,1
NG.K&H.1997.1124-001,2257,1959,1997,Tegning,4
NG.K&H.1997.1124-001VERSO,2257,1959,1997,Tegning,2
NG.K&H.1997.1124-002,2257,1959,1997,Tegning,4
NG.K&H.1997.1124-002VERSO,2257,1959,1997,Tegning,2
